Product_ID,Compressor_Type,Product_Name,Power_Rating(HP),Capacity(CFM),Pressure_Rating(PSI),Date_of_Sale,Sales_Channel,Sales_Region,Unit_Price,Quantity_Sold,Total_Sales_Revenue,Customer_ID,Company_Name,Contact_Person,Contact_Email,Contact_Phone,Installation_Date,Service_Contracts,Maintenance_History,Warranty_Information,Energy_Consumption(kWh),Efficiency_Rating(%),Operating_Cost,Environmental_Impact,Market_Trends,Customer_Satisfaction_Ratings,Marketing_Campaigns,Promotional_Discounts,Advertising_Channels,Industry_Regulations,industries
1495,OIL LUBRICATED PISTON AIR COMPRESSORS,CUSTOM BUILT COMPRESSORS,84,223,254,2023-03-07,Direct Sales,South Region,37520,4,150080,596,Banks PLC,Joshua Thomas,brownwilliam@example.org,9949023919,2023-08-14,No,Regular maintenance every 6 months,5 years warranty,92.5,84.66,20665.6,Low emissions,Declining,4.1,Email Campaign,10% off for bulk orders,Social media campaigns,Compliance with industry standards,Food & Beverages
1496,OIL LUBRICATED SCREW AIR COMPRESSORS,ELECTRIC LUBRICATED EN SERIES SCREW AIR COMPRESSOR,137,93,150,2023-04-27,Direct Sales,North Region,18706,7,130942,597,Williams-Sanders,Eric Rowe,bateskaren@example.org,(929)711-2726x482,2023-08-10,No,Quarterly Maintenance,3 years warranty,35.8,75.99,11920.93,Low emissions,Stable,4.0,Online Ads,10% off for bulk orders,Social media campaigns,Compliance with industry standards,Food Processing
1497,OIL LUBRICATED PISTON AIR COMPRESSORS,HIGH PRESSURE PISTON COMPRESSORS,82,14,96,2023-05-18,Direct Sales,North Region,13587,4,54348,598,Houston-Gonzalez,Elizabeth Potts,david77@example.net,277-620-3034,2023-08-19,Yes,Quarterly Maintenance,2 years warranty,4.8,71.89,8565.5,Environmentally friendly design,Growing,3.8,Trade Shows,"Free shipping for orders above $10,000",Social media campaigns,No specific regulations,Pet Blowing
1498,OIL LUBRICATED PISTON AIR COMPRESSORS,CUSTOM BUILT COMPRESSORS,147,621,252,2023-09-18,Distributor,East Region,65017,9,585153,599,Pham-Parker,Elizabeth Page,gibsoncheryl@example.org,(934)876-2379,2023-12-04,Yes,Annual service contract,2 years warranty,73.0,85.41,41395.65,Low emissions,Growing,4.2,Trade Shows,15% off for first-time buyers,Social media campaigns,No specific regulations,Diesel Engine Starting
1499,OIL LUBRICATED SCREW AIR COMPRESSORS,ELECTRIC LUBRICATED EG SERIES SCREW AIR COMPRESSOR,59,276,197,2023-03-23,Online Platform,East Region,16535,2,33070,600,Francis-Gomez,Alexandra Wong MD,hvazquez@example.com,001-303-509-3231x671,2023-10-22,No,Quarterly Maintenance,5 years warranty,49.0,84.13,11196.26,Environmentally friendly design,Growing,4.4,Email Campaign,15% off for first-time buyers,Social media campaigns,Compliance with industry standards,Paper
1500,OIL LUBRICATED SCREW AIR COMPRESSORS,ELECTRIC LUBRICATED EG SERIES SCREW AIR COMPRESSOR,110,906,190,2023-05-23,Direct Sales,North Region,57815,8,462520,601,Parker and Sons,Maria Johnson,njones@example.org,3737149384,2023-08-06,No,Regular maintenance every 6 months,1 year warranty,158.1,73.7,41523.86,Environmentally friendly design,Stable,3.6,Trade Shows,"Free shipping for orders above $10,000",Industry magazines,No specific regulations,Food Processing
1501,OIL LUBRICATED PISTON AIR COMPRESSORS,ALUMINIUM COAXIAL PISTON COMPRESSORS,155,12,99,2023-02-20,Distributor,South Region,11196,5,55980,602,Rodriguez-Gonzalez,Alexis Myers,shughes@example.com,690.758.7071,2023-05-11,No,Regular maintenance every 6 months,5 years warranty,2.8,71.62,5891.77,Minimal environmental impact,Growing,3.6,Email Campaign,15% off for first-time buyers,Mobile app for remote monitoring,No specific regulations,CNC Operation
1502,OIL LUBRICATED PISTON AIR COMPRESSORS,ALUMINIUM COAXIAL PISTON COMPRESSORS,105,2,112,2023-05-31,Distributor,North Region,11825,3,35475,603,Weaver-Smith,Angelica Young,fsingh@example.com,(790)479-3566,2023-12-03,No,Quarterly Maintenance,5 years warranty,2.1,93.57,9289.56,Low emissions,Stable,4.3,Email Campaign,10% off for bulk orders,Social media campaigns,Compliance with industry standards,Pet Blowing
1503,OIL LUBRICATED SCREW AIR COMPRESSORS,ELECTRIC LUBRICATED EN SERIES SCREW AIR COMPRESSOR,123,83,109,2023-11-10,Direct Sales,South Region,16834,6,101004,604,Wright PLC,Robert Bautista,tammylozano@example.com,396-644-3533,2023-12-05,No,Annual service contract,3 years warranty,32.1,90.0,9219.07,Minimal environmental impact,Declining,4.1,Trade Shows,15% off for first-time buyers,Social media campaigns,No specific regulations,Small Machining
1504,OIL LUBRICATED PISTON AIR COMPRESSORS,HIGH PRESSURE PISTON COMPRESSORS,102,18,162,2023-09-07,Direct Sales,North Region,13632,7,95424,605,Hayes-Lopez,Eric Brady,jonesjose@example.net,(392)440-4072x3970,2023-10-25,No,Regular maintenance every 6 months,5 years warranty,7.7,77.98,9438.09,Minimal environmental impact,Growing,3.8,Trade Shows,10% off for bulk orders,Social media campaigns,Compliance with industry standards,Hydel
1505,OIL LUBRICATED PISTON AIR COMPRESSORS,LD SERIES PISTON COMPRESSOR,164,17,90,2023-07-09,Distributor,North Region,14383,2,28766,606,"Wilson, Hodges and Evans",Patrick Carrillo,cindy61@example.net,484.212.0242x661,2023-11-19,Yes,Annual service contract,2 years warranty,3.4,74.59,7982.82,Environmentally friendly design,Growing,4.6,Online Ads,"Free shipping for orders above $10,000",Industry magazines,Compliance with industry standards,Textile
1506,OIL LUBRICATED PISTON AIR COMPRESSORS,CUSTOM BUILT COMPRESSORS,154,72,244,2023-06-02,Direct Sales,West Region,56197,10,561970,607,Reed Group,Jennifer Rodriguez,chloe39@example.net,001-335-702-0725x0683,2023-07-18,Yes,Annual service contract,1 year warranty,60.7,85.78,30975.65,Low emissions,Stable,4.4,Email Campaign,15% off for first-time buyers,Social media campaigns,No specific regulations,Diesel Engine Starting
1507,OIL LUBRICATED SCREW AIR COMPRESSORS,ELECTRIC LUBRICATED EG SERIES SCREW AIR COMPRESSOR,80,300,153,2023-03-01,Distributor,North Region,19977,7,139839,608,Alvarez LLC,Joshua Smith,floresanna@example.net,895.945.7766x7717,2023-04-20,No,Quarterly Maintenance,5 years warranty,54.3,80.52,15375.55,Minimal environmental impact,Stable,5.0,Email Campaign,10% off for bulk orders,Social media campaigns,No specific regulations,Fabrication Workshops
1508,OIL LUBRICATED SCREW AIR COMPRESSORS,ELECTRIC LUBRICATED EN SERIES SCREW AIR COMPRESSOR,107,45,161,2023-01-16,Direct Sales,South Region,14745,4,58980,609,Young-Jackson,Jeremiah Drake,leejeffery@example.net,(482)851-7456x3485,2023-11-15,Yes,Annual service contract,3 years warranty,25.2,73.95,8725.1,Environmentally friendly design,Growing,3.8,Online Ads,"Free shipping for orders above $10,000",Industry magazines,No specific regulations,Fabrication Workshops
1509,OIL LUBRICATED PISTON AIR COMPRESSORS,HIGH PRESSURE PISTON COMPRESSORS,100,18,133,2023-03-02,Distributor,West Region,12288,6,73728,610,Potter-Turner,Ethan Montoya,bondjeffrey@example.com,(858)543-3668x0548,2023-10-19,No,Quarterly Maintenance,2 years warranty,3.4,90.54,7303.67,Environmentally friendly design,Growing,4.3,Email Campaign,10% off for bulk orders,Social media campaigns,No specific regulations,Marine
1510,OIL LUBRICATED SCREW AIR COMPRESSORS,ELECTRIC LUBRICATED EG SERIES SCREW AIR COMPRESSOR,187,1137,147,2023-04-17,Distributor,West Region,84407,1,84407,611,Holmes Group,Mark Salazar,usoto@example.net,711-575-8883,2023-05-29,No,Annual service contract,5 years warranty,178.8,82.16,46944.81,Environmentally friendly design,Declining,3.5,Trade Shows,"Free shipping for orders above $10,000",Social media campaigns,No specific regulations,Food Processing
1511,OIL LUBRICATED PISTON AIR COMPRESSORS,LD SERIES PISTON COMPRESSOR,120,14,122,2023-07-27,Online Platform,West Region,14905,6,89430,612,Carter-Robinson,Laura Gillespie,gilldwayne@example.org,(764)312-6826,2023-08-03,No,Regular maintenance every 6 months,2 years warranty,5.5,75.42,8285.95,Minimal environmental impact,Growing,3.9,Online Ads,"Free shipping for orders above $10,000",Mobile app for remote monitoring,No specific regulations,Circuit Breakers
1512,OIL LUBRICATED PISTON AIR COMPRESSORS,CUSTOM BUILT COMPRESSORS,55,189,147,2023-03-14,Distributor,South Region,12339,7,86373,613,"Conway, Evans and Adams",Colleen Oneill,jose25@example.com,394-942-9721x64835,2023-03-29,No,Quarterly Maintenance,5 years warranty,82.6,90.3,9663.54,Environmentally friendly design,Declining,3.7,Email Campaign,15% off for first-time buyers,Industry magazines,No specific regulations,Food & Beverages
1513,OIL LUBRICATED SCREW AIR COMPRESSORS,ELECTRIC LUBRICATED EG SERIES SCREW AIR COMPRESSOR,97,136,119,2023-03-25,Online Platform,South Region,19881,9,178929,614,Walker-Martin,Heidi Bennett,osexton@example.net,+1-907-425-5047x05579,2023-06-24,Yes,Regular maintenance every 6 months,2 years warranty,48.5,91.34,10063.32,Minimal environmental impact,Stable,4.4,Online Ads,10% off for bulk orders,Social media campaigns,Compliance with industry standards,Paper
1514,OIL LUBRICATED PISTON AIR COMPRESSORS,LD SERIES PISTON COMPRESSOR,62,13,93,2023-01-28,Direct Sales,East Region,12084,4,48336,615,Munoz Ltd,Carol Marshall,crussell@example.net,(468)986-7125x84326,2023-10-31,No,Regular maintenance every 6 months,2 years warranty,4.5,70.19,8603.03,Minimal environmental impact,Declining,4.8,Trade Shows,15% off for first-time buyers,Industry magazines,Compliance with industry standards,Engine Starting
1515,OIL LUBRICATED PISTON AIR COMPRESSORS,HIGH PRESSURE PISTON COMPRESSORS,112,19,185,2023-05-16,Direct Sales,East Region,19392,6,116352,616,Carter-Carpenter,Dana Rollins,seanpayne@example.org,640.417.1000x899,2023-06-01,No,Annual service contract,3 years warranty,4.2,93.5,15153.39,Low emissions,Stable,3.8,Trade Shows,"Free shipping for orders above $10,000",Industry magazines,Compliance with industry standards,Diesel Engine Starting
1516,OIL LUBRICATED SCREW AIR COMPRESSORS,ELECTRIC LUBRICATED EN SERIES SCREW AIR COMPRESSOR,41,222,161,2023-01-29,Distributor,West Region,14685,3,44055,617,"Lamb, Simpson and Harper",Jessica Weeks,tara61@example.net,(311)960-3098,2023-05-16,Yes,Regular maintenance every 6 months,2 years warranty,6.5,81.09,8193.14,Low emissions,Stable,4.9,Trade Shows,"Free shipping for orders above $10,000",Social media campaigns,No specific regulations,Textile
1517,OIL LUBRICATED PISTON AIR COMPRESSORS,HIGH PRESSURE PISTON COMPRESSORS,26,20,103,2023-02-01,Direct Sales,North Region,10459,7,73213,618,Allen and Sons,Paige Maynard,jhenderson@example.com,001-969-516-0650x365,2023-09-20,No,Regular maintenance every 6 months,3 years warranty,7.5,88.55,7961.09,Environmentally friendly design,Declining,4.2,Trade Shows,"Free shipping for orders above $10,000",Social media campaigns,Compliance with industry standards,Diesel Engine Starting
1518,OIL LUBRICATED PISTON AIR COMPRESSORS,LD SERIES PISTON COMPRESSOR,167,13,129,2023-07-23,Online Platform,South Region,13068,8,104544,619,Smith LLC,Jason Dudley,melaniemiller@example.com,847.565.4973x4002,2023-07-24,No,Annual service contract,1 year warranty,6.7,80.56,7501.07,Minimal environmental impact,Growing,5.0,Email Campaign,15% off for first-time buyers,Mobile app for remote monitoring,Compliance with industry standards,Automotive
1519,OIL LUBRICATED PISTON AIR COMPRESSORS,ALUMINIUM COAXIAL PISTON COMPRESSORS,76,12,106,2023-12-04,Online Platform,East Region,9179,6,55074,620,"Perez, Bright and Johnson",Peter Zamora,lynchcarlos@example.net,+1-491-532-5286x692,2023-12-04,No,Regular maintenance every 6 months,5 years warranty,1.9,73.79,5185.7,Minimal environmental impact,Growing,3.6,Trade Shows,10% off for bulk orders,Mobile app for remote monitoring,No specific regulations,Automotive
1520,OIL LUBRICATED SCREW AIR COMPRESSORS,ELECTRIC LUBRICATED EG SERIES SCREW AIR COMPRESSOR,50,805,139,2023-11-07,Direct Sales,East Region,35930,8,287440,621,Green-Pearson,Natasha Small,acharles@example.com,+1-540-514-9919x80899,2023-11-11,No,Regular maintenance every 6 months,3 years warranty,201.5,71.03,26751.82,Environmentally friendly design,Declining,3.8,Online Ads,"Free shipping for orders above $10,000",Mobile app for remote monitoring,No specific regulations,Automotive
1521,OIL LUBRICATED PISTON AIR COMPRESSORS,LD SERIES PISTON COMPRESSOR,25,10,109,2023-02-02,Online Platform,East Region,13415,10,134150,622,Mendez-French,Kathy Valenzuela,rmclean@example.net,983-521-2716x40387,2023-12-07,Yes,Regular maintenance every 6 months,1 year warranty,5.6,90.24,8158.03,Low emissions,Declining,4.4,Trade Shows,"Free shipping for orders above $10,000",Industry magazines,Compliance with industry standards,Circuit Breakers
1522,OIL LUBRICATED SCREW AIR COMPRESSORS,ELECTRIC LUBRICATED EN SERIES SCREW AIR COMPRESSOR,32,199,174,2023-02-20,Distributor,North Region,15041,5,75205,623,"Campbell, Abbott and Ramos",Rose Hill,meredith59@example.com,449.657.0385x739,2023-06-02,Yes,Regular maintenance every 6 months,1 year warranty,31.8,72.83,11446.87,Minimal environmental impact,Declining,4.9,Trade Shows,15% off for first-time buyers,Social media campaigns,Compliance with industry standards,Food Processing
1523,OIL LUBRICATED SCREW AIR COMPRESSORS,ELECTRIC LUBRICATED EN SERIES SCREW AIR COMPRESSOR,110,66,118,2023-04-24,Distributor,North Region,10514,7,73598,624,Nolan-Phelps,Kyle Vasquez,tbest@example.net,001-358-762-9026x077,2023-09-04,No,Quarterly Maintenance,2 years warranty,47.3,82.12,6375.04,Environmentally friendly design,Stable,4.0,Online Ads,"Free shipping for orders above $10,000",Mobile app for remote monitoring,No specific regulations,Fabrication Workshops
1524,OIL LUBRICATED PISTON AIR COMPRESSORS,CUSTOM BUILT COMPRESSORS,112,1384,235,2023-09-08,Online Platform,South Region,38940,2,77880,625,"Kirby, Simon and Ray",Nancy Garner,elliottjohn@example.org,927.719.4781x168,2023-10-21,No,Quarterly Maintenance,3 years warranty,23.4,76.21,28480.46,Minimal environmental impact,Declining,4.3,Online Ads,15% off for first-time buyers,Mobile app for remote monitoring,Compliance with industry standards,Automotive
1525,OIL LUBRICATED PISTON AIR COMPRESSORS,ALUMINIUM COAXIAL PISTON COMPRESSORS,68,4,114,2023-04-11,Direct Sales,East Region,11509,8,92072,626,"Howard, Harris and Lowe",Jeffrey Williams,ryanmoreno@example.net,567-591-1479x4874,2023-07-25,Yes,Annual service contract,2 years warranty,2.5,88.7,8730.45,Minimal environmental impact,Declining,4.0,Online Ads,"Free shipping for orders above $10,000",Mobile app for remote monitoring,Compliance with industry standards,Marine
1526,OIL LUBRICATED PISTON AIR COMPRESSORS,HIGH PRESSURE PISTON COMPRESSORS,145,20,138,2023-10-18,Online Platform,West Region,17466,10,174660,627,Adams Ltd,Diamond Medina,ashleytorres@example.org,6507372958,2023-11-07,Yes,Regular maintenance every 6 months,1 year warranty,3.1,86.68,10191.7,Low emissions,Declining,3.9,Email Campaign,15% off for first-time buyers,Mobile app for remote monitoring,No specific regulations,Paint Shot
1527,OIL LUBRICATED SCREW AIR COMPRESSORS,ELECTRIC LUBRICATED EG SERIES SCREW AIR COMPRESSOR,35,917,183,2023-01-29,Online Platform,South Region,41996,6,251976,628,Miller-Shea,Andrew Morales,ggentry@example.net,629-288-4066,2023-12-08,No,Regular maintenance every 6 months,3 years warranty,154.9,92.25,30804.6,Minimal environmental impact,Growing,4.2,Email Campaign,15% off for first-time buyers,Mobile app for remote monitoring,No specific regulations,Textile
1528,OIL LUBRICATED PISTON AIR COMPRESSORS,CUSTOM BUILT COMPRESSORS,160,996,102,2023-05-27,Online Platform,West Region,90771,8,726168,629,English-Griffith,Mr. Trevor Baker II,paulmurphy@example.com,001-692-524-6239x5035,2023-06-04,No,Quarterly Maintenance,2 years warranty,91.4,83.65,66286.16,Environmentally friendly design,Growing,4.4,Online Ads,10% off for bulk orders,Mobile app for remote monitoring,No specific regulations,Mining
1529,OIL LUBRICATED SCREW AIR COMPRESSORS,ELECTRIC LUBRICATED EN SERIES SCREW AIR COMPRESSOR,122,159,122,2023-02-16,Online Platform,West Region,13049,10,130490,630,"Blackburn, Davis and Rice",Teresa Schultz,karenmartinez@example.org,339.789.9772x723,2023-02-16,No,Regular maintenance every 6 months,3 years warranty,15.6,88.59,8927.73,Environmentally friendly design,Declining,4.8,Online Ads,10% off for bulk orders,Industry magazines,No specific regulations,Paper
1530,OIL LUBRICATED SCREW AIR COMPRESSORS,ELECTRIC LUBRICATED EG SERIES SCREW AIR COMPRESSOR,53,635,152,2023-10-26,Distributor,West Region,54905,7,384335,631,Calhoun PLC,Anne Lopez,javier22@example.org,(983)209-8611x544,2023-12-07,No,Annual service contract,3 years warranty,82.6,84.01,43434.15,Minimal environmental impact,Growing,4.0,Online Ads,10% off for bulk orders,Social media campaigns,Compliance with industry standards,Paper
1531,OIL LUBRICATED PISTON AIR COMPRESSORS,CUSTOM BUILT COMPRESSORS,95,409,90,2023-07-23,Online Platform,West Region,88978,1,88978,632,Ray Ltd,Kelsey Bruce,martinlauren@example.net,759-890-0744x8966,2023-10-08,Yes,Quarterly Maintenance,3 years warranty,55.1,71.14,69168.25,Environmentally friendly design,Stable,4.2,Email Campaign,15% off for first-time buyers,Mobile app for remote monitoring,No specific regulations,Circuit Breakers
1532,OIL LUBRICATED PISTON AIR COMPRESSORS,CUSTOM BUILT COMPRESSORS,55,1462,112,2022-12-25,Distributor,East Region,106085,7,742595,633,Meadows-Hill,Gerald Schroeder,kristenroberts@example.net,8492469133,2023-06-06,No,Regular maintenance every 6 months,1 year warranty,16.5,78.08,71691.19,Low emissions,Declining,4.9,Email Campaign,10% off for bulk orders,Social media campaigns,No specific regulations,Circuit Breakers
1533,OIL LUBRICATED PISTON AIR COMPRESSORS,HIGH PRESSURE PISTON COMPRESSORS,66,16,109,2023-05-17,Distributor,East Region,18458,10,184580,634,Moore-Smith,Sean Jimenez,craig68@example.com,3768707920,2023-12-06,Yes,Annual service contract,5 years warranty,6.5,76.93,12525.15,Environmentally friendly design,Stable,4.5,Email Campaign,"Free shipping for orders above $10,000",Social media campaigns,Compliance with industry standards,Plastic Manufacturing
1534,OIL LUBRICATED SCREW AIR COMPRESSORS,ELECTRIC LUBRICATED EN SERIES SCREW AIR COMPRESSOR,126,223,122,2023-08-11,Online Platform,West Region,16181,3,48543,635,Crawford LLC,Jason Williams,joshua32@example.org,673.911.1926x613,2023-11-07,No,Annual service contract,5 years warranty,18.9,91.78,10795.99,Minimal environmental impact,Stable,4.0,Email Campaign,10% off for bulk orders,Social media campaigns,Compliance with industry standards,Food Processing
1535,OIL LUBRICATED SCREW AIR COMPRESSORS,ELECTRIC LUBRICATED EG SERIES SCREW AIR COMPRESSOR,85,1073,208,2022-12-31,Distributor,East Region,32112,5,160560,636,Salinas LLC,Denise Harding,maria40@example.com,566-392-9091x33592,2023-03-23,Yes,Annual service contract,3 years warranty,228.6,71.02,21735.54,Minimal environmental impact,Declining,3.6,Email Campaign,15% off for first-time buyers,Mobile app for remote monitoring,No specific regulations,Textile
1536,OIL LUBRICATED SCREW AIR COMPRESSORS,ELECTRIC LUBRICATED EG SERIES SCREW AIR COMPRESSOR,67,485,101,2023-03-08,Online Platform,West Region,24222,8,193776,637,Mills Inc,Chloe Simmons,robinsonkimberly@example.org,+1-778-955-0590x8451,2023-07-10,Yes,Annual service contract,3 years warranty,69.4,81.97,18245.23,Environmentally friendly design,Growing,3.8,Online Ads,"Free shipping for orders above $10,000",Social media campaigns,No specific regulations,Fabrication Workshops
